mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.34914307594299315,0.048727306307753904,0.08375706672668456,0.020835179863798858,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.8251748251748252,0.8321678321678322,0.7535211267605634,0.7676056338028169,0.8309859154929577,0.8018910666797991,0.03411881639472606,7
0.44812736511230467,0.08936098836360902,0.07756843566894531,0.03102608675427934,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.7972027972027972,0.8321678321678322,0.7535211267605634,0.7605633802816901,0.823943661971831,0.7934797596769427,0.031996430055710595,8
0.7242891311645507,0.03139170278039221,0.25011453628540037,0.05157808224358061,2,300,"{'clf__max_depth': 2, 'clf__n_estimators': 300}",0.8041958041958042,0.8041958041958042,0.7535211267605634,0.7676056338028169,0.823943661971831,0.790692406185364,0.026019348954783323,9
0.46309800148010255,0.1283135560337369,0.1719393253326416,0.05964161364734813,4,100,"{'clf__max_depth': 4, 'clf__n_estimators': 100}",0.8391608391608392,0.8461538461538461,0.8169014084507042,0.7887323943661971,0.8450704225352113,0.8272037821333595,0.02194301510101318,4
0.6210395336151123,0.07116424503617769,0.14339752197265626,0.013815033599495413,4,200,"{'clf__max_depth': 4, 'clf__n_estimators': 200}",0.8321678321678322,0.8461538461538461,0.8169014084507042,0.795774647887324,0.8380281690140845,0.8258051807347581,0.017804847789635522,5
0.7874479293823242,0.12399994559383612,0.17053508758544922,0.04445893149425985,4,300,"{'clf__max_depth': 4, 'clf__n_estimators': 300}",0.8321678321678322,0.8461538461538461,0.8169014084507042,0.795774647887324,0.8380281690140845,0.8258051807347581,0.017804847789635522,5
0.44573383331298827,0.05888310575621668,0.13369131088256836,0.03527038269079252,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.8391608391608392,0.8601398601398601,0.8169014084507042,0.8028169014084507,0.852112676056338,0.8342263370432385,0.021459202740789593,3
0.5903757095336915,0.037258593677715196,0.09275808334350585,0.029196118718818043,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.8531468531468531,0.8601398601398601,0.823943661971831,0.8098591549295775,0.8380281690140845,0.8370235398404413,0.01846251222657361,1
0.6291645050048829,0.036221280028280005,0.04846792221069336,0.006616783007729829,6,300,"{'clf__max_depth': 6, 'clf__n_estimators': 300}",0.8461538461538461,0.8601398601398601,0.8169014084507042,0.8028169014084507,0.852112676056338,0.8356249384418399,0.021957334284588063,2
