mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3646749496459961,0.01118239051990577,0.13090047836303711,0.0454795930732383,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.8111888111888111,0.8321678321678322,0.7535211267605634,0.7746478873239436,0.8309859154929577,0.8005023145868216,0.031374638025512935,7
0.5311028003692627,0.05901136899966973,0.09171638488769532,0.044277948897863906,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.8041958041958042,0.8181818181818182,0.7535211267605634,0.7605633802816901,0.8309859154929577,0.7934896089825667,0.031022304622957235,8
0.7930397987365723,0.06338456816491038,0.1113896369934082,0.010842273714183837,2,300,"{'clf__max_depth': 2, 'clf__n_estimators': 300}",0.7972027972027972,0.8041958041958042,0.7535211267605634,0.7676056338028169,0.8309859154929577,0.7907022554909879,0.027433543079323233,9
0.42090487480163574,0.04865392704657226,0.16246695518493653,0.04745510409935089,4,100,"{'clf__max_depth': 4, 'clf__n_estimators': 100}",0.8391608391608392,0.8461538461538461,0.8169014084507042,0.8028169014084507,0.8450704225352113,0.8300206835418104,0.01721904274721076,4
0.641395902633667,0.043138349618518174,0.12465229034423828,0.033886411527902054,4,200,"{'clf__max_depth': 4, 'clf__n_estimators': 200}",0.8251748251748252,0.8461538461538461,0.8169014084507042,0.7887323943661971,0.8450704225352113,0.8244065793361568,0.021116359983454788,5
0.8098298072814941,0.067452910742923,0.14702963829040527,0.06134594722771915,4,300,"{'clf__max_depth': 4, 'clf__n_estimators': 300}",0.8251748251748252,0.8461538461538461,0.8169014084507042,0.7887323943661971,0.8380281690140845,0.8229981286319316,0.019890389224053947,6
0.38115806579589845,0.02954261857331026,0.10679388046264648,0.03170280917073751,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.8461538461538461,0.8601398601398601,0.8169014084507042,0.795774647887324,0.8661971830985915,0.8370333891460653,0.02674022809363232,2
0.5268813610076905,0.03342869625106764,0.1454319477081299,0.055252576730155115,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.8531468531468531,0.8601398601398601,0.823943661971831,0.8028169014084507,0.8450704225352113,0.8370235398404413,0.020977393237197613,3
0.749359130859375,0.0495797292140937,0.05539107322692871,0.00514774263852555,6,300,"{'clf__max_depth': 6, 'clf__n_estimators': 300}",0.8391608391608392,0.8601398601398601,0.8169014084507042,0.8169014084507042,0.8591549295774648,0.8384516891559144,0.019122411015651618,1
