mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6200562477111816,0.1199275594985288,0.2828549861907959,0.10003172875156728,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.7972027972027972,0.8041958041958042,0.7535211267605634,0.7605633802816901,0.8309859154929577,0.7892938047867626,0.02873317117190299,8
0.983437442779541,0.01931924451861967,0.15733156204223633,0.045400539059049456,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.8181818181818182,0.8041958041958042,0.7535211267605634,0.7605633802816901,0.8309859154929577,0.7934896089825667,0.031022304622957235,7
1.2364747047424316,0.10643885783037868,0.22640128135681153,0.037688788926565124,2,300,"{'clf__max_depth': 2, 'clf__n_estimators': 300}",0.7972027972027972,0.8111888111888111,0.7535211267605634,0.7535211267605634,0.8309859154929577,0.7892839554811386,0.031111232900058457,9
0.5778677940368653,0.12682327759509732,0.17657089233398438,0.03544748384934742,4,100,"{'clf__max_depth': 4, 'clf__n_estimators': 100}",0.8251748251748252,0.8391608391608392,0.8169014084507042,0.7887323943661971,0.8380281690140845,0.8215995272333301,0.018403279304230073,6
0.8180564403533935,0.015538269844012131,0.2151496410369873,0.021475495325656044,4,200,"{'clf__max_depth': 4, 'clf__n_estimators': 200}",0.8251748251748252,0.8461538461538461,0.8169014084507042,0.7887323943661971,0.8380281690140845,0.8229981286319316,0.019890389224053947,5
1.3454344272613525,0.010785310669491368,0.24715852737426758,0.05102530561545333,4,300,"{'clf__max_depth': 4, 'clf__n_estimators': 300}",0.8251748251748252,0.8461538461538461,0.8169014084507042,0.795774647887324,0.8380281690140845,0.8244065793361568,0.01752253754210694,4
0.5267837524414063,0.044421721444598654,0.21988768577575685,0.08702697247712478,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.8321678321678322,0.8531468531468531,0.823943661971831,0.8028169014084507,0.8380281690140845,0.8300206835418102,0.016616412037099963,3
0.7844719409942627,0.0222692535469897,0.26651897430419924,0.07224614178094797,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.8391608391608392,0.8601398601398601,0.823943661971831,0.795774647887324,0.8732394366197183,0.8384516891559144,0.027250246722475054,1
1.188178539276123,0.07015133442819259,0.09169344902038574,0.045796087612363236,6,300,"{'clf__max_depth': 6, 'clf__n_estimators': 300}",0.8461538461538461,0.8531468531468531,0.823943661971831,0.8098591549295775,0.8591549295774648,0.8384516891559144,0.018611346524914515,1
